2025-06-23 14:26:32.856 UTC [42139] LOG:  received fast shutdown request
2025-08-24 12:26:59.451 UTC [119392] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:26:59.451 UTC [119392] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:26:59.451 UTC [119392] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:27:59.502 UTC [119994] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:27:59.502 UTC [119994] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:27:59.502 UTC [119994] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:28:59.560 UTC [120659] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:28:59.560 UTC [120659] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:28:59.560 UTC [120659] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:29:59.616 UTC [120991] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:29:59.616 UTC [120991] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:29:59.616 UTC [120991] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:30:59.676 UTC [121323] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:30:59.676 UTC [121323] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:30:59.676 UTC [121323] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:31:59.732 UTC [121635] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:31:59.732 UTC [121635] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:31:59.732 UTC [121635] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:32:59.789 UTC [121940] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:32:59.789 UTC [121940] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:32:59.789 UTC [121940] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:33:59.830 UTC [122251] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:33:59.830 UTC [122251] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:33:59.830 UTC [122251] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:34:59.889 UTC [122592] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:34:59.889 UTC [122592] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:34:59.889 UTC [122592] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:35:59.947 UTC [122911] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:35:59.947 UTC [122911] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:35:59.947 UTC [122911] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:37:00.005 UTC [123211] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:37:00.005 UTC [123211] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:37:00.005 UTC [123211] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:38:00.063 UTC [123511] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:38:00.063 UTC [123511] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:38:00.063 UTC [123511] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:39:00.122 UTC [123811] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:39:00.122 UTC [123811] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:39:00.122 UTC [123811] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:40:00.183 UTC [124129] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:40:00.183 UTC [124129] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:40:00.183 UTC [124129] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:41:00.241 UTC [124437] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:41:00.241 UTC [124437] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:41:00.241 UTC [124437] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:42:00.299 UTC [124738] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:42:00.299 UTC [124738] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:42:00.299 UTC [124738] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:43:00.355 UTC [125053] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:43:00.355 UTC [125053] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:43:00.355 UTC [125053] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:44:00.415 UTC [125355] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:44:00.415 UTC [125355] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:44:00.415 UTC [125355] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:45:00.473 UTC [125658] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:45:00.473 UTC [125658] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:45:00.473 UTC [125658] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:46:00.532 UTC [125961] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:46:00.532 UTC [125961] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:46:00.532 UTC [125961] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:47:00.589 UTC [126288] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:47:00.589 UTC [126288] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:47:00.589 UTC [126288] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:48:00.647 UTC [126609] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:48:00.647 UTC [126609] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:48:00.647 UTC [126609] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:49:00.703 UTC [126943] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:49:00.703 UTC [126943] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:49:00.703 UTC [126943] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:50:00.759 UTC [127229] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:50:00.759 UTC [127229] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:50:00.759 UTC [127229] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:51:00.817 UTC [127576] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:51:00.817 UTC [127576] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:51:00.817 UTC [127576] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:52:00.873 UTC [127892] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:52:00.873 UTC [127892] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:52:00.873 UTC [127892] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:53:00.931 UTC [128191] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:53:00.931 UTC [128191] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:53:00.931 UTC [128191] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:54:00.989 UTC [128536] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:54:00.989 UTC [128536] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:54:00.989 UTC [128536] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:55:01.047 UTC [128851] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:55:01.047 UTC [128851] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:55:01.047 UTC [128851] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:56:01.105 UTC [129154] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:56:01.105 UTC [129154] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:56:01.105 UTC [129154] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:57:01.162 UTC [129464] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:57:01.162 UTC [129464] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:57:01.162 UTC [129464] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:58:01.219 UTC [129766] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:58:01.219 UTC [129766] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:58:01.219 UTC [129766] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 12:59:01.278 UTC [130070] WARNING:  database "bh" has a collation version mismatch
2025-08-24 12:59:01.278 UTC [130070] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 12:59:01.278 UTC [130070] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:00:01.337 UTC [130436] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:00:01.337 UTC [130436] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:00:01.337 UTC [130436] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:01:01.395 UTC [130755] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:01:01.395 UTC [130755] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:01:01.395 UTC [130755] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:02:01.455 UTC [131106] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:02:01.455 UTC [131106] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:02:01.455 UTC [131106] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:03:01.489 UTC [131464] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:03:01.489 UTC [131464] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:03:01.489 UTC [131464] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:03:56.012 UTC [131768] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:03:56.012 UTC [131768] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:03:56.012 UTC [131768] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:04:01.550 UTC [131829] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:04:01.550 UTC [131829] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:04:01.550 UTC [131829] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:05:01.605 UTC [132269] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:05:01.605 UTC [132269] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:05:01.605 UTC [132269] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:06:01.664 UTC [132617] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:06:01.664 UTC [132617] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:06:01.664 UTC [132617] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:07:01.727 UTC [133049] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:07:01.727 UTC [133049] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:07:01.727 UTC [133049] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:08:01.778 UTC [133402] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:08:01.778 UTC [133402] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:08:01.778 UTC [133402] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:09:01.836 UTC [133727] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:09:01.836 UTC [133727] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:09:01.836 UTC [133727] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:09:59.640 UTC [109205] LOG:  checkpoint starting: time
2025-08-24 13:10:00.472 UTC [109205] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.807 s, sync=0.009 s, total=0.833 s; sync files=6, longest=0.007 s, average=0.002 s; distance=1 kB, estimate=1 kB; lsn=0/1B6744B0, redo lsn=0/1B674420
2025-08-24 13:10:01.894 UTC [134025] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:10:01.894 UTC [134025] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:10:01.894 UTC [134025] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:11:01.958 UTC [134336] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:11:01.958 UTC [134336] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:11:01.958 UTC [134336] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:12:02.012 UTC [134713] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:12:02.012 UTC [134713] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:12:02.012 UTC [134713] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:13:02.070 UTC [135064] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:13:02.070 UTC [135064] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:13:02.070 UTC [135064] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:14:02.128 UTC [135368] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:14:02.128 UTC [135368] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:14:02.128 UTC [135368] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:15:02.169 UTC [135687] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:15:02.169 UTC [135687] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:15:02.169 UTC [135687] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:16:02.225 UTC [135976] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:16:02.225 UTC [135976] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:16:02.225 UTC [135976] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:17:02.282 UTC [136266] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:17:02.282 UTC [136266] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:17:02.282 UTC [136266] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:18:02.349 UTC [136591] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:18:02.349 UTC [136591] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:18:02.349 UTC [136591] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:18:38.755 UTC [136769] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:18:38.755 UTC [136769] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:18:38.755 UTC [136769] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:19:02.404 UTC [136922] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:19:02.404 UTC [136922] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:19:02.404 UTC [136922] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:20:02.463 UTC [137257] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:20:02.463 UTC [137257] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:20:02.463 UTC [137257] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:21:02.519 UTC [137632] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:21:02.519 UTC [137632] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:21:02.519 UTC [137632] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:22:02.576 UTC [137949] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:22:02.576 UTC [137949] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:22:02.576 UTC [137949] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:23:02.635 UTC [138462] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:23:02.635 UTC [138462] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:23:02.635 UTC [138462] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:24:02.700 UTC [138750] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:24:02.700 UTC [138750] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:24:02.700 UTC [138750] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:25:02.752 UTC [139084] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:25:02.752 UTC [139084] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:25:02.752 UTC [139084] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:26:02.810 UTC [139408] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:26:02.810 UTC [139408] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:26:02.810 UTC [139408] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:26:44.294 UTC [139663] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:26:44.294 UTC [139663] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:26:44.294 UTC [139663] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:27:02.866 UTC [139787] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:27:02.866 UTC [139787] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:27:02.866 UTC [139787] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:28:02.922 UTC [140189] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:28:02.922 UTC [140189] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:28:02.922 UTC [140189] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:29:02.981 UTC [140476] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:29:02.981 UTC [140476] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:29:02.981 UTC [140476] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:30:03.033 UTC [140798] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:30:03.033 UTC [140798] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:30:03.033 UTC [140798] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:31:03.092 UTC [141090] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:31:03.092 UTC [141090] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:31:03.092 UTC [141090] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:32:03.151 UTC [141381] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:32:03.151 UTC [141381] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:32:03.151 UTC [141381] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:33:03.209 UTC [141723] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:33:03.209 UTC [141723] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:33:03.209 UTC [141723] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:34:03.266 UTC [142025] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:34:03.266 UTC [142025] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:34:03.266 UTC [142025] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:35:03.325 UTC [142326] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:35:03.325 UTC [142326] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:35:03.325 UTC [142326] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:36:03.390 UTC [142616] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:36:03.390 UTC [142616] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
2025-08-24 13:36:03.390 UTC [142616] HINT:  Rebuild all objects in this database that use the default collation and run ALTER DATABASE bh REFRESH COLLATION VERSION, or build PostgreSQL with the right library version.
2025-08-24 13:37:03.442 UTC [142939] WARNING:  database "bh" has a collation version mismatch
2025-08-24 13:37:03.442 UTC [142939] DETAIL:  The database was created using collation version 2.41, but the operating system provides version 2.42.
